7.0152934348861855
3.770232948060067
2.8560013733637657
2.364116677989153
3.7292630790147046
7.090909090909088
1.0357371686103631
1.6722560803381867
7.046298830217225
7.090909090909088
6.473197171311133
1.2000000000000028
6.1820217738415195
1.6722560803381867
1.4767310220944188
1.6722560803381867
1.9079955455009792
2.6955424658388996
7.090803874580848
1.4706840991558536
7.0286110400360595
1.3219444767661477
-0.38473019403547637
0.6807820188171952	nan	95
0.7069049008590341	nan	95
0.462333839235202	nan	44
0.37593652969317337	nan	91
0.9999999999999993	nan	44
0.9898624568755041	nan	69
1.0	nan	83
0.5166723190241453	nan	83
0.854029948314206	nan	83
0.4678228370750612	nan	44
0.1547707194563148	nan	80
0.16064137016260166	nan	65
0.48332677347401193	nan	56
0.8556048341654209	nan	40
0.42261611637848695	nan	51
0.8257217161052366	nan	83
0.8948726680253307	nan	44
1.0	nan	89
0.40052815071981446	nan	65
0.6293748460020587	nan	95
0.6790423100378711	nan	95
0.40319165591929285	nan	44
0.5515738052415196	nan	91
0.9999999999999993	nan	44
0.9999999999999996	nan	69
1.0	nan	83
0.8008763146240305	nan	83
0.8958739452391666	nan	83
0.4698942848646662	nan	44
0.20669507728912212	nan	80
0.155922142303523	nan	65
0.28890272432637104	nan	56
0.9455100765653506	nan	40
0.5111239610773991	nan	65
0.8300483022195037	nan	83
0.865679029406491	nan	44
1.0	nan	89
0.5831100902285413	nan	65
